"OSPF
Area-ID",排序用,區別,學校類型,單位別,單位名稱,"連線
方式",群別,"中華介接
VLAN-ID","電路附
掛編號",Caps_Auto,"英文
簡稱",TYC-VPN,,,,,,,,"4G WAN-IP
Cisco 899G 4G LTE",,,"實體IP段
DNS-1、NTP-1
IPV4(預設)","實體IP段
DNS-2、NTP-2
IPV4(預設)","新核發IPv4網段
vlan 101",,,,"虛擬IP段
DNS-1、NTP-1
IPV4(預設)","虛擬IP段
DNS-2、NTP-2
IPV4(預設)","教師行政段（行政辦公室、一般教室、印表機）
vlan 200 (202、204、206) (DHCP)",,,,,,"學生教學段（電腦教室、專科教室、印表機）
vlan 300 (DHCP)",,,,,,"Thin Client
vlan 400",,,,,,openstack VM,,,,,,MGMT for openstack VM,,,,,vCloud VM,,,,,,,MGMT for vCloud VM,,,,,"校園IP Phone (瑪凱電信)
vlan 240 (DHCP)",,,,"WIFI-AP (old Ruckus)
vlan 208 (DHCP)",,,,"WIFI-AP (new Ruckus)
vlan 210 (DHCP)",,,,"WIFI TYC_iTaiwan
vlan 212 (DHCP)",,,,,"WIFI TANetRoaming
vlan 214 (DHCP)",,,,,"WIFI TYC_STAFF
vlan 216 (DHCP)",,,,,"WIFI TYC_OpenID
vlan 218 (DHCP)",,,,,"WIFI eduroam
vlan 220 (DHCP)",,,,,"有線認證、TYC_FatAP
vlan 222 (DHCP)",,,,,"TYC_Learning (MAC Address認證)
vlan 224 (DHCP)",,,,,"校園核心路由交換器 Device MGT
vlan 900 (ospf)",,,,,"校園網路設備管理網段
vlan 910",,,
238,56,大溪區,01 一般,01國小,仁善國小,"FTTB-300M
(5:1)",B,238,3388YD000016,RSES,rses,10.12.23.89,10.12.23.90,10.12.23.91,10.12.23.93,10.12.23.94,29,,,120.125.222.56,10.13.0.36,23,163.30.0.1,163.30.0.2,163.30.99.128,25,163.30.99.254,163.30.99.129 ~ 159,10.255.4.1,10.255.4.2,"10.32.220.0 
10.32.221.0 
10.32.222.0 
10.32.223.0",22,10.32.223.254,1008/1024,163.30.99.192 ~ 207,"固定IP區段 
10.32.220.1 ~ 50","10.40.220.0 
10.40.221.0 
10.40.222.0 
10.40.223.0",22,10.40.223.254,1008/1024,163.30.99.208 ~ 223,"固定IP區段 
10.40.220.1 ~ 50",10.72.220.0,22,10.72.223.254,1019/1024,,,10.240.55.0,24,10.240.55.254,250/256,163.30.99.224 ~ 235,163.30.99.248                          ,2238,10.250.55.0,24,10.250.55.254,250256,1238,10.244.55.0,24,10.244.55.254,250/256,163.30.99.236 ~ 247,163.30.99.249,3238,10.252.55.0,24,10.252.55.254,250256,"10.16.110.0 
10.16.111.0",23,10.16.111.254,500/512,10.62.56.0,24,10.62.56.254,249/256,10.48.56.0,24,10.48.56.254,249/256,10.82.220.0,22,10.82.223.254,1020/1024,120.125.192.224 ~ 227,10.52.56.0,24,10.52.56.254,249/256,,10.54.28.0,24,10.54.28.254,249/256,,10.56.28.0,24,10.56.28.254,249/256,,10.90.108.0,22,10.90.111.254,1020/1024,120.125.199.108 ~ 111,10.60.28.0,24,10.60.28.254,249/256,120.125.206.108 ~ 111,10.62.108.0,22,10.62.111.254,1020/1024,120.125.213.108 ~ 111,10.0.149.128,26,10.0.149.190,10.0.149.129,10.0.149.130,10.1.86.0,24,10.1.86.254,249/256
241,57,大溪區,02 偏遠,01國小,瑞祥國小,"FTTB-300M
(5:1)",B,241,3388YD000015,RHES,rhes,10.12.23.81,10.12.23.82,10.12.23.83,10.12.23.85,10.12.23.86,29,,,120.125.222.57,10.13.0.37,23,163.30.0.1,163.30.0.2,163.30.101.128,25,163.30.101.254,163.30.101.129 ~ 159,10.255.4.1,10.255.4.2,"10.32.224.0 
10.32.225.0 
10.32.226.0 
10.32.227.0",22,10.32.227.254,1008/1024,163.30.101.192 ~ 207,"固定IP區段 
10.32.224.1 ~ 50","10.40.224.0 
10.40.225.0 
10.40.226.0 
10.40.227.0",22,10.40.227.254,1008/1024,163.30.101.208 ~ 223,"固定IP區段 
10.40.224.1 ~ 50",10.72.224.0,22,10.72.227.254,1019/1024,,,10.240.56.0,24,10.240.56.254,250/256,163.30.101.224 ~ 235,163.30.101.248                         ,2241,10.250.56.0,24,10.250.56.254,250256,1241,10.244.56.0,24,10.244.56.254,250/256,163.30.101.236 ~ 247,163.30.101.249,3241,10.252.56.0,24,10.252.56.254,250256,"10.16.112.0 
10.16.113.0",23,10.16.113.254,500/512,10.62.57.0,24,10.62.57.254,249/256,10.48.57.0,24,10.48.57.254,249/256,10.82.224.0,22,10.82.227.254,1020/1024,120.125.192.228 ~ 231,10.52.57.0,24,10.52.57.254,249/256,,10.55.114.0,24,10.55.114.254,249/256,,10.57.114.0,24,10.57.114.254,249/256,,10.95.196.0,22,10.95.199.254,1020/1024,120.125.204.196 ~ 199,10.61.114.0,24,10.61.114.254,249/256,120.125.211.204 ~ 207,10.67.196.0,22,10.67.199.254,1020/1024,120.125.218.204 ~ 207,10.0.149.192,26,10.0.149.254,10.0.149.193,10.0.149.194,10.1.87.0,24,10.1.87.254,249/256
239,58,大溪區,01 一般,01國小,田心國小,"FTTB-300M
(5:1)",B,239,3388YD000002,THES,thes,10.12.23.121,10.12.23.122,10.12.23.123,10.12.23.125,10.12.23.126,29,,,120.125.222.58,10.13.0.38,23,163.30.0.1,163.30.0.2,163.30.102.0,25,163.30.102.126,163.30.102.1 ~ 31,10.255.4.1,10.255.4.2,"10.32.228.0 
10.32.229.0 
10.32.230.0 
10.32.231.0",22,10.32.231.254,1008/1024,163.30.102.64 ~ 79,"固定IP區段 
10.32.228.1 ~ 50","10.40.228.0 
10.40.229.0 
10.40.230.0 
10.40.231.0",22,10.40.231.254,1008/1024,163.30.102.80 ~ 95,"固定IP區段 
10.40.228.1 ~ 50",10.72.228.0,22,10.72.231.254,1019/1024,,,10.240.57.0,24,10.240.57.254,250/256,163.30.102.96 ~ 107,163.30.102.120                         ,2239,10.250.57.0,24,10.250.57.254,250256,1239,10.244.57.0,24,10.244.57.254,250/256,163.30.102.108 ~ 119,163.30.102.121,3239,10.252.57.0,24,10.252.57.254,250256,"10.16.114.0 
10.16.115.0",23,10.16.115.254,500/512,10.62.58.0,24,10.62.58.254,249/256,10.48.58.0,24,10.48.58.254,249/256,10.82.228.0,22,10.82.231.254,1020/1024,120.125.192.232 ~ 235,10.52.58.0,24,10.52.58.254,249/256,,10.55.100.0,24,10.55.100.254,249/256,,10.57.100.0,24,10.57.100.254,249/256,,10.95.140.0,22,10.95.143.254,1020/1024,120.125.204.140 ~ 143,10.61.100.0,24,10.61.100.254,249/256,120.125.211.148 ~ 151,10.67.140.0,22,10.67.143.254,1020/1024,120.125.218.148 ~ 151,10.0.150.0,26,10.0.150.62,10.0.150.1,10.0.150.2,10.1.88.0,24,10.1.88.254,249/256
229,59,大溪區,02 偏遠,01國小,永福國小,"FTTB-300M
(5:1)",B,229,3388YD000018,YFES,yfes,10.12.23.113,10.12.23.114,10.12.23.115,10.12.23.117,10.12.23.118,29,,,120.125.222.59,10.13.0.39,23,163.30.0.1,163.30.0.2,163.30.100.128,25,163.30.100.254,163.30.100.129 ~ 159,10.255.4.1,10.255.4.2,"10.32.232.0 
10.32.233.0 
10.32.234.0 
10.32.235.0",22,10.32.235.254,1008/1024,163.30.100.192 ~ 207,"固定IP區段 
10.32.232.1 ~ 50","10.40.232.0 
10.40.233.0 
10.40.234.0 
10.40.235.0",22,10.40.235.254,1008/1024,163.30.100.208 ~ 223,"固定IP區段 
10.40.232.1 ~ 50",10.72.232.0,22,10.72.235.254,1019/1024,,,10.240.58.0,24,10.240.58.254,250/256,163.30.100.224 ~ 235,163.30.100.248                         ,2229,10.250.58.0,24,10.250.58.254,250256,1229,10.244.58.0,24,10.244.58.254,250/256,163.30.100.236 ~ 247,163.30.100.249,3229,10.252.58.0,24,10.252.58.254,250256,"10.16.116.0 
10.16.117.0",23,10.16.117.254,500/512,10.62.59.0,24,10.62.59.254,249/256,10.48.59.0,24,10.48.59.254,249/256,10.82.232.0,22,10.82.235.254,1020/1024,120.125.192.236 ~ 239,10.52.59.0,24,10.52.59.254,249/256,,10.55.113.0,24,10.55.113.254,249/256,,10.57.113.0,24,10.57.113.254,249/256,,10.95.192.0,22,10.95.195.254,1020/1024,120.125.204.192 ~ 195,10.61.113.0,24,10.61.113.254,249/256,120.125.211.200 ~ 203,10.67.192.0,22,10.67.195.254,1020/1024,120.125.218.200 ~ 203,10.0.150.64,26,10.0.150.126,10.0.150.65,10.0.150.66,10.1.89.0,24,10.1.89.254,249/256
236,60,大溪區,01 一般,01國小,員樹林國小,"FTTB-300M
(5:1)",B,236,3388YD000014,YSLES,ysles,10.12.23.73,10.12.23.74,10.12.23.75,10.12.23.77,10.12.23.78,29,,,120.125.222.60,10.13.0.40,23,163.30.0.1,163.30.0.2,163.30.99.0,25,163.30.99.126,163.30.99.1 ~ 31,10.255.4.1,10.255.4.2,"10.32.236.0 
10.32.237.0 
10.32.238.0 
10.32.239.0",22,10.32.239.254,1008/1024,163.30.99.64 ~ 79,"固定IP區段 
10.32.236.1 ~ 50","10.40.236.0 
10.40.237.0 
10.40.238.0 
10.40.239.0",22,10.40.239.254,1008/1024,163.30.99.80 ~ 95,"固定IP區段 
10.40.236.1 ~ 50",10.72.236.0,22,10.72.239.254,1019/1024,,,10.240.59.0,24,10.240.59.254,250/256,163.30.99.96 ~ 107,163.30.99.120                          ,2236,10.250.59.0,24,10.250.59.254,250256,1236,10.244.59.0,24,10.244.59.254,250/256,163.30.99.108 ~ 119,163.30.99.121,3236,10.252.59.0,24,10.252.59.254,250256,"10.16.118.0 
10.16.119.0",23,10.16.119.254,500/512,10.62.60.0,24,10.62.60.254,249/256,10.48.60.0,24,10.48.60.254,249/256,10.82.236.0,22,10.82.239.254,1020/1024,120.125.192.240 ~ 243,10.52.60.0,24,10.52.60.254,249/256,,10.55.103.0,24,10.55.103.254,249/256,,10.57.103.0,24,10.57.103.254,249/256,,10.95.152.0,22,10.95.155.254,1020/1024,120.125.204.152 ~ 155,10.61.103.0,24,10.61.103.254,249/256,120.125.211.160 ~ 163,10.67.152.0,22,10.67.155.254,1020/1024,120.125.218.160 ~ 163,10.0.150.128,26,10.0.150.190,10.0.150.129,10.0.150.130,10.1.90.0,24,10.1.90.254,249/256
375,61,大溪區,02 偏遠,01國小,中興國小,"FTTB-300M
(5:1)",B,375,3388YD000010,CHES,ches,10.12.23.65,10.12.23.66,10.12.23.67,10.12.23.69,10.12.23.70,29,,,120.125.222.61,10.13.0.41,23,163.30.0.1,163.30.0.2,163.30.98.128,25,163.30.98.254,163.30.98.129 ~ 159,10.255.4.1,10.255.4.2,"10.32.240.0 
10.32.241.0 
10.32.242.0 
10.32.243.0",22,10.32.243.254,1008/1024,163.30.98.192 ~ 207,"固定IP區段 
10.32.240.1 ~ 50","10.40.240.0 
10.40.241.0 
10.40.242.0 
10.40.243.0",22,10.40.243.254,1008/1024,163.30.98.208 ~ 223,"固定IP區段 
10.40.240.1 ~ 50",10.72.240.0,22,10.72.243.254,1019/1024,,,10.240.60.0,24,10.240.60.254,250/256,163.30.98.224 ~ 235,163.30.98.248                          ,2375,10.250.60.0,24,10.250.60.254,250256,1375,10.244.60.0,24,10.244.60.254,250/256,163.30.98.236 ~ 247,163.30.98.249,3375,10.252.60.0,24,10.252.60.254,250256,"10.16.120.0 
10.16.121.0",23,10.16.121.254,500/512,10.62.61.0,24,10.62.61.254,249/256,10.48.61.0,24,10.48.61.254,249/256,10.82.240.0,22,10.82.243.254,1020/1024,120.125.192.244 ~ 247,10.52.61.0,24,10.52.61.254,249/256,,10.55.121.0,24,10.55.121.254,249/256,,10.57.121.0,24,10.57.121.254,249/256,,10.95.224.0,22,10.95.227.254,1020/1024,120.125.204.224 ~ 227,10.61.121.0,24,10.61.121.254,249/256,120.125.211.232 ~ 235,10.67.224.0,22,10.67.227.254,1020/1024,120.125.218.232 ~ 235,10.0.150.192,26,10.0.150.254,10.0.150.193,10.0.150.194,10.1.91.0,24,10.1.91.254,249/256
242,62,大溪區,01 一般,03國中,大溪國中,"FTTB-300M
(5:1)",B,242,3388YD000007,DSJH,dsjh,10.12.23.1,10.12.23.2,10.12.23.3,10.12.23.5,10.12.23.6,29,,,120.125.222.62,10.13.0.42,23,163.30.0.1,163.30.0.2,163.30.107.0,25,163.30.107.126,163.30.107.1 ~ 31,10.255.4.1,10.255.4.2,"10.32.244.0 
10.32.245.0 
10.32.246.0 
10.32.247.0",22,10.32.247.254,1008/1024,163.30.107.64 ~ 79,"固定IP區段 
10.32.244.1 ~ 50","10.40.244.0 
10.40.245.0 
10.40.246.0 
10.40.247.0",22,10.40.247.254,1008/1024,163.30.107.80 ~ 95,"固定IP區段 
10.40.244.1 ~ 50",10.72.244.0,22,10.72.247.254,1019/1024,,,10.240.61.0,24,10.240.61.254,250/256,163.30.107.96 ~ 107,163.30.107.120                         ,2242,10.250.61.0,24,10.250.61.254,250256,1242,10.244.61.0,24,10.244.61.254,250/256,163.30.107.108 ~ 119,163.30.107.121,3242,10.252.61.0,24,10.252.61.254,250256,"10.16.122.0 
10.16.123.0",23,10.16.123.254,500/512,10.62.62.0,24,10.62.62.254,249/256,10.48.62.0,24,10.48.62.254,249/256,10.82.244.0,22,10.82.247.254,1020/1024,120.125.192.248 ~ 251,10.52.62.0,24,10.52.62.254,249/256,,10.55.122.0,24,10.55.122.254,249/256,,10.57.122.0,24,10.57.122.254,249/256,,10.95.228.0,22,10.95.231.254,1020/1024,120.125.204.228 ~ 231,10.61.122.0,24,10.61.122.254,249/256,120.125.211.236 ~ 239,10.67.228.0,22,10.67.231.254,1020/1024,120.125.218.236 ~ 239,10.0.151.0,26,10.0.151.62,10.0.151.1,10.0.151.2,10.1.92.0,24,10.1.92.254,249/256
232,63,大溪區,01 一般,03國中,仁和國中,"FTTB-300M
(5:1)",B,232,3388YD000006,JHJHS,jhjhs,10.12.23.17,10.12.23.18,10.12.23.19,10.12.23.21,10.12.23.22,29,,,120.125.222.63,10.13.0.43,23,163.30.0.1,163.30.0.2,163.30.106.0,25,163.30.106.126,163.30.106.1 ~ 31,10.255.4.1,10.255.4.2,"10.32.248.0 
10.32.249.0 
10.32.250.0 
10.32.251.0",22,10.32.251.254,1008/1024,163.30.106.64 ~ 79,"固定IP區段 
10.32.248.1 ~ 50","10.40.248.0 
10.40.249.0 
10.40.250.0 
10.40.251.0",22,10.40.251.254,1008/1024,163.30.106.80 ~ 95,"固定IP區段 
10.40.248.1 ~ 50",10.72.248.0,22,10.72.251.254,1019/1024,,,10.240.62.0,24,10.240.62.254,250/256,163.30.106.96 ~ 107,163.30.106.120                         ,2232,10.250.62.0,24,10.250.62.254,250256,1232,10.244.62.0,24,10.244.62.254,250/256,163.30.106.108 ~ 119,163.30.106.121,3232,10.252.62.0,24,10.252.62.254,250256,"10.16.124.0 
10.16.125.0",23,10.16.125.254,500/512,10.62.63.0,24,10.62.63.254,249/256,10.48.63.0,24,10.48.63.254,249/256,10.82.248.0,22,10.82.251.254,1020/1024,120.125.192.252 ~ 255,10.52.63.0,24,10.52.63.254,249/256,,10.55.123.0,24,10.55.123.254,249/256,,10.57.123.0,24,10.57.123.254,249/256,,10.95.232.0,22,10.95.235.254,1020/1024,120.125.204.232 ~ 235,10.61.123.0,24,10.61.123.254,249/256,120.125.211.240 ~ 243,10.67.232.0,22,10.67.235.254,1020/1024,120.125.218.240 ~ 243,10.0.151.64,26,10.0.151.126,10.0.151.65,10.0.151.66,10.1.93.0,24,10.1.93.254,249/256
234,64,大溪區,01 一般,05普通高中,大溪高中,"FTTB-300M
(5:1)",B,234,3388YD000011,DSSH,dssh,10.12.23.9,10.12.23.10,10.12.23.11,10.12.23.13,10.12.23.14,29,,,120.125.222.64,10.13.0.44,23,163.30.0.1,163.30.0.2,163.30.105.0,25,163.30.105.126,163.30.105.1 ~ 31,10.255.4.1,10.255.4.2,"10.32.252.0 
10.32.253.0 
10.32.254.0 
10.32.255.0",22,10.32.255.254,1008/1024,163.30.105.64 ~ 79,"固定IP區段 
10.32.252.1 ~ 50","10.40.252.0 
10.40.253.0 
10.40.254.0 
10.40.255.0",22,10.40.255.254,1008/1024,163.30.105.80 ~ 95,"固定IP區段 
10.40.252.1 ~ 50",10.72.252.0,22,10.72.255.254,1019/1024,,,10.240.63.0,24,10.240.63.254,250/256,163.30.105.96 ~ 107,163.30.105.120                         ,2234,10.250.63.0,24,10.250.63.254,250256,1234,10.244.63.0,24,10.244.63.254,250/256,163.30.105.108 ~ 119,163.30.105.121,3234,10.252.63.0,24,10.252.63.254,250256,"10.16.126.0 
10.16.127.0",23,10.16.127.254,500/512,10.62.64.0,24,10.62.64.254,249/256,10.48.64.0,24,10.48.64.254,249/256,10.82.252.0,22,10.82.255.254,1020/1024,120.125.193.0 ~ 3,10.52.64.0,24,10.52.64.254,249/256,,10.55.124.0,24,10.55.124.254,249/256,,10.57.124.0,24,10.57.124.254,249/256,,10.95.236.0,22,10.95.239.254,1020/1024,120.125.204.236 ~ 239,10.61.124.0,24,10.61.124.254,249/256,120.125.211.244 ~ 247,10.67.236.0,22,10.67.239.254,1020/1024,120.125.218.244 ~ 247,10.0.151.128,26,10.0.151.190,10.0.151.129,10.0.151.130,10.1.94.0,24,10.1.94.254,249/256
406,65,大溪區,01 一般,08幼兒園,大溪幼兒園(預先配置),GSN_ADSL,,406,,DXPS,dxps,10.12.23.137,10.12.23.138,10.12.23.139,"GSN VPN
10.20.198.0/25","GSN VPN
10.20.198.0/25",25,163.30.107.191,"GSN VPN
10.20.198.0/25",120.125.222.65,10.13.1.29,23,163.30.0.1,163.30.0.2,163.30.107.128,25,163.30.107.254,163.30.107.129 ~ 159,10.255.4.1,10.255.4.2,"10.33.0.0
10.33.1.0
10.33.2.0
10.33.3.0",22,10.33.3.254,1008/1024,163.30.107.192 ~ 207,"固定IP區段
10.33.0.1 ~ 50","10.41.0.0
10.41.1.0
10.41.2.0
10.41.3.0",22,10.41.3.254,1008/1024,163.30.107.208 ~ 223,"固定IP區段 
10.41.0.1 ~ 50",10.73.0.0,22,10.73.3.254,1019/1024,,,10.240.64.0,24,10.240.64.254,250/256,163.30.107.224 ~ 235,163.30.107.248                         ,2406,10.250.64.0,24,10.250.64.254,250256,1406,10.244.64.0,24,10.244.64.254,250/256,163.30.107.236 ~ 247,163.30.107.249,3406,10.252.64.0,24,10.252.64.254,250256,"10.16.128.0 
10.16.129.0",23,10.16.129.254,500/512,10.62.65.0,24,10.62.65.254,249/256,10.48.65.0,24,10.48.65.254,249/256,10.83.0.0,22,10.83.3.254,1020/1024,120.125.193.4 ~ 7,10.52.65.0,24,10.52.65.254,249/256,,10.55.125.0,24,10.55.125.254,249/256,,10.57.125.0,24,10.57.125.254,249/256,,10.95.240.0,22,10.95.243.254,1020/1024,120.125.204.240 ~ 243,10.61.125.0,24,10.61.125.254,249/256,120.125.211.248 ~ 251,10.67.240.0,22,10.67.243.254,1020/1024,120.125.218.248 ~ 251,10.0.151.192,26,10.0.151.254,10.0.151.193,10.0.151.194,10.1.95.0,24,10.1.95.254,249/256
497,66,大溪區,,,(預先保留),,,407,,,,10.12.23.145,10.12.23.146,10.12.23.147,10.12.23.149,10.12.23.150,29,,,120.125.222.66,10.13.1.30,23,163.30.0.1,163.30.0.2,163.30.106.128,25,163.30.106.254,163.30.106.129 ~ 159,10.255.4.1,10.255.4.2,"10.33.4.0 
10.33.5.0 
10.33.6.0 
10.33.7.0",22,10.33.7.254,1008/1024,163.30.106.192 ~ 207,"固定IP區段 
10.33.4.1 ~ 50","10.41.4.0 
10.41.5.0 
10.41.6.0 
10.41.7.0",22,10.41.7.254,1008/1024,163.30.106.208 ~ 223,"固定IP區段 
10.41.4.1 ~ 50",10.73.4.0,22,10.73.7.254,1019/1024,,,10.240.65.0,24,10.240.65.254,250/256,163.30.106.224 ~ 235,163.30.106.248                         ,2407,10.250.65.0,24,10.250.65.254,250256,1407,10.244.65.0,24,10.244.65.254,250/256,163.30.106.236 ~ 247,163.30.106.249,3407,10.252.65.0,24,10.252.65.254,250256,"10.16.130.0 
10.16.131.0",23,10.16.131.254,500/512,10.62.66.0,24,10.62.66.254,249/256,10.48.66.0,24,10.48.66.254,249/256,10.83.4.0,22,10.83.7.254,1020/1024,120.125.193.8 ~ 11,10.52.66.0,24,10.52.66.254,249/256,,10.55.126.0,24,10.55.126.254,249/256,,10.57.126.0,24,10.57.126.254,249/256,,10.95.244.0,22,10.95.247.254,1020/1024,120.125.204.244 ~ 247,10.61.126.0,24,10.61.126.254,249/256,120.125.211.252 ~ 255,10.67.244.0,22,10.67.247.254,1020/1024,120.125.218.252 ~ 255,10.0.152.0,26,10.0.152.62,10.0.152.1,10.0.152.2,10.1.96.0,24,10.1.96.254,249/256
498,67,大溪區,,,(預先保留),,,408,,,,10.12.23.153,10.12.23.154,10.12.23.155,10.12.23.157,10.12.23.158,29,,,120.125.222.67,10.13.1.31,23,163.30.0.1,163.30.0.2,163.30.105.128,25,163.30.105.254,163.30.105.129 ~ 159,10.255.4.1,10.255.4.2,"10.33.8.0 
10.33.9.0 
10.33.10.0 
10.33.11.0",22,10.33.11.254,1008/1024,163.30.105.192 ~ 207,"固定IP區段 
10.33.8.1 ~ 50","10.41.8.0 
10.41.9.0 
10.41.10.0 
10.41.11.0",22,10.41.11.254,1008/1024,163.30.105.208 ~ 223,"固定IP區段 
10.41.8.1 ~ 50",10.73.8.0,22,10.73.11.254,1019/1024,,,10.240.66.0,24,10.240.66.254,250/256,163.30.105.224 ~ 235,163.30.105.248                         ,2408,10.250.66.0,24,10.250.66.254,250256,1408,10.244.66.0,24,10.244.66.254,250/256,163.30.105.236 ~ 247,163.30.105.249,3408,10.252.66.0,24,10.252.66.254,250256,"10.16.132.0 
10.16.133.0",23,10.16.133.254,500/512,10.62.67.0,24,10.62.67.254,249/256,10.48.67.0,24,10.48.67.254,249/256,10.83.8.0,22,10.83.11.254,1020/1024,120.125.193.12 ~ 15,10.52.67.0,24,10.52.67.254,249/256,,10.55.127.0,24,10.55.127.254,249/256,,10.57.127.0,24,10.57.127.254,249/256,,10.95.248.0,22,10.95.251.254,1020/1024,120.125.204.248 ~ 251,10.61.127.0,24,10.61.127.254,249/256,120.125.212.0 ~ 3,10.67.248.0,22,10.67.251.254,1020/1024,120.125.219.0 ~ 3,10.0.152.64,26,10.0.152.126,10.0.152.65,10.0.152.66,10.1.97.0,24,10.1.97.254,249/256
409,68,大溪區,,,(預先保留),,,409,,,,10.12.23.161,10.12.23.162,10.12.23.163,10.12.23.165,10.12.23.166,29,,,120.125.222.68,10.13.1.32,23,163.30.0.1,163.30.0.2,163.30.146.128,25,163.30.146.254,163.30.146.129 ~ 159,10.255.4.1,10.255.4.2,"10.33.12.0 
10.33.13.0 
10.33.14.0 
10.33.15.0",22,10.33.15.254,1008/1024,163.30.146.192 ~ 207,"固定IP區段 
10.33.12.1 ~ 50","10.41.12.0 
10.41.13.0 
10.41.14.0 
10.41.15.0",22,10.41.15.254,1008/1024,163.30.146.208 ~ 223,"固定IP區段 
10.41.12.1 ~ 50",10.73.12.0,22,10.73.15.254,1019/1024,,,10.240.67.0,24,10.240.67.254,250/256,163.30.146.224 ~ 235,163.30.146.248                         ,2409,10.250.67.0,24,10.250.67.254,250256,1409,10.244.67.0,24,10.244.67.254,250/256,163.30.146.236 ~ 247,163.30.146.249,3409,10.252.67.0,24,10.252.67.254,250256,"10.16.134.0 
10.16.135.0",23,10.16.135.254,500/512,10.62.68.0,24,10.62.68.254,249/256,10.48.68.0,24,10.48.68.254,249/256,10.83.12.0,22,10.83.15.254,1020/1024,120.125.193.16 ~ 19,10.52.68.0,24,10.52.68.254,249/256,,10.55.128.0,24,10.55.128.254,249/256,,10.57.128.0,24,10.57.128.254,249/256,,10.95.252.0,22,10.95.255.254,1020/1024,120.125.204.252 ~ 255,10.61.128.0,24,10.61.128.254,249/256,120.125.212.4 ~ 7,10.67.252.0,22,10.67.255.254,1020/1024,120.125.219.4 ~ 7,10.0.152.128,26,10.0.152.190,10.0.152.129,10.0.152.130,10.1.98.0,24,10.1.98.254,249/256
410,69,大溪區,,,(預先保留),,,410,,,,10.12.23.169,10.12.23.170,10.12.23.171,10.12.23.173,10.12.23.174,29,,,120.125.222.69,10.13.1.33,23,163.30.0.1,163.30.0.2,163.30.149.0,25,163.30.149.126,163.30.149.1 ~ 31,10.255.4.1,10.255.4.2,"10.33.16.0 
10.33.17.0 
10.33.18.0 
10.33.19.0",22,10.33.19.254,1008/1024,163.30.149.64 ~ 79,"固定IP區段 
10.33.16.1 ~ 50","10.41.16.0 
10.41.17.0 
10.41.18.0 
10.41.19.0",22,10.41.19.254,1008/1024,163.30.149.80 ~ 95,"固定IP區段 
10.41.16.1 ~ 50",10.73.16.0,22,10.73.19.254,1019/1024,,,10.240.68.0,24,10.240.68.254,250/256,163.30.149.96 ~ 107,163.30.149.120                         ,2410,10.250.68.0,24,10.250.68.254,250256,1410,10.244.68.0,24,10.244.68.254,250/256,163.30.149.108 ~ 119,163.30.149.121,3410,10.252.68.0,24,10.252.68.254,250256,"10.16.136.0 
10.16.137.0",23,10.16.137.254,500/512,10.62.69.0,24,10.62.69.254,249/256,10.48.69.0,24,10.48.69.254,249/256,10.83.16.0,22,10.83.19.254,1020/1024,120.125.193.20 ~ 23,10.52.69.0,24,10.52.69.254,249/256,,10.55.111.0,24,10.55.111.254,249/256,,10.57.111.0,24,10.57.111.254,249/256,,10.95.184.0,22,10.95.187.254,1020/1024,120.125.204.184 ~ 187,10.61.111.0,24,10.61.111.254,249/256,120.125.211.192 ~ 195,10.67.184.0,22,10.67.187.254,1020/1024,120.125.218.192 ~ 195,10.0.152.192,26,10.0.152.254,10.0.152.193,10.0.152.194,10.1.99.0,24,10.1.99.254,249/256
411,70,大溪區,,,(預先保留),,,411,,,,10.12.23.177,10.12.23.178,10.12.23.179,10.12.23.181,10.12.23.182,29,,,120.125.222.70,10.13.1.34,23,163.30.0.1,163.30.0.2,163.30.61.128,25,163.30.61.254,163.30.61.129 ~ 159,10.255.4.1,10.255.4.2,"10.33.20.0 
10.33.21.0 
10.33.22.0 
10.33.23.0",22,10.33.23.254,1008/1024,163.30.61.192 ~ 207,"固定IP區段 
10.33.20.1 ~ 50","10.41.20.0 
10.41.21.0 
10.41.22.0 
10.41.23.0",22,10.41.23.254,1008/1024,163.30.61.208 ~ 223,"固定IP區段 
10.41.20.1 ~ 50",10.73.20.0,22,10.73.23.254,1019/1024,,,10.240.69.0,24,10.240.69.254,250/256,163.30.61.224 ~ 235,163.30.61.248                          ,2411,10.250.69.0,24,10.250.69.254,250256,1411,10.244.69.0,24,10.244.69.254,250/256,163.30.61.236 ~ 247,163.30.61.249,3411,10.252.69.0,24,10.252.69.254,250256,"10.16.138.0 
10.16.139.0",23,10.16.139.254,500/512,10.62.70.0,24,10.62.70.254,249/256,10.48.70.0,24,10.48.70.254,249/256,10.83.20.0,22,10.83.23.254,1020/1024,120.125.193.24 ~ 27,10.52.70.0,24,10.52.70.254,249/256,,10.55.129.0,24,10.55.129.254,249/256,,10.57.129.0,24,10.57.129.254,249/256,,10.96.0.0,22,10.96.3.254,1020/1024,120.125.205.0 ~ 3,10.61.129.0,24,10.61.129.254,249/256,120.125.212.8 ~ 11,10.68.0.0,22,10.68.3.254,1020/1024,120.125.219.8 ~ 11,10.0.153.0,26,10.0.153.62,10.0.153.1,10.0.153.2,10.1.100.0,24,10.1.100.254,249/256
